c,S,patience,rho,H_visits,C_visits,H_late_share,C_late_share,eps,kappa,theta_prime,eps_linear,relax_H,relax_C,H_kpi,C_kpi,H_lost_min,C_lost_min
1,16.0,logn30cv15,0.97,2.901052986375348,3.817619733366815,0.5692519143451052,0.0,1.6101250147677224,0.06699034279150151,0.026768976635428786,2.5025365632707706,23.73530065481138,37.35667648484175,0.8515200902300369,0.738056676714083,49.18664910917004,7.7313474871442205
1,16.0,logn30cv15,0.99,3.61939217949616,5.003291740093035,0.7076132356889244,-1.388692422192038e-16,1.9557287665055123,0.033393110257950026,0.008664725066815147,3.8539145789912728,68.96480938892557,115.41047087920646,0.9192166115715659,0.8001315829763298,67.97041338010298,9.163859980289198
1,16.0,logn30cv15,0.995,4.07783324139187,5.788489282562619,0.7755613611228437,0.0,2.205700447343189,0.02189942407580378,0.004266387322109427,5.1330135832524615,135.8158659413309,234.3903458595462,0.9449613003790837,0.8272433529396999,80.07856806606702,9.867257378034846
1,16.0,logn30cv15,0.999,5.139794424483682,7.681679984142591,0.8838979524420062,0.0,2.8757681275720413,0.008548032653730386,0.0008296124533249375,10.303645538915681,660.6659780611167,1205.382098583754,0.9774111495578628,0.8698201432415417,108.47427973314169,11.062378726237464
2,8.0,exp30,0.8,1.2202569643336807,1.2646804382710608,0.09408296724386543,0.0,0.47217339374759876,0.21627843620736825,0.44457419748655724,0.486484455081107,2.0106706821845926,2.2493433169392096,0.25760142393384466,0.2092864175498057,6.607709206819552,3.7302811306585304
2,8.0,exp30,0.9,1.3644983876603076,1.4474345659996841,0.18873384767791632,0.0,0.43943457604335606,0.12046164437043982,0.25291329735796764,0.4762962075495034,3.310826895355007,3.9539241726172394,0.40544733532946553,0.3091224822938089,10.934952222167087,5.418480620241869
2,8.0,exp30,0.95,1.5175143936906026,1.6478361948599336,0.29839070598057343,0.0,0.4367488616680157,0.06978084522985832,0.13678267142058823,0.5101585201190555,5.770177219679293,7.310867594661428,0.5376588868372385,0.39314356419692553,15.52543266239625,6.855238355215266
2,8.0,exp30,0.97,1.6322553136709748,1.8025425228195942,0.381360947628649,2.00122421170023e-16,0.44652503148916284,0.04761299854492262,0.08525182222108582,0.5584983089446061,8.904708067766347,11.729954550492458,0.6209912461672314,0.4452280668331928,18.96766041112666,7.753845087773934
2,8.0,exp30,0.99,1.8774543334208953,2.1461700214014154,0.5482328133997687,-1.1913636862600582e-16,0.49014885904790584,0.021869891778661034,0.02983554408772265,0.7330146792147998,23.692636226166947,33.517069340508606,0.7593724765720028,0.5340536909806356,26.32363122852149,9.284207209713019
2,8.0,exp30,0.995,2.0284816606488048,2.3667694044053307,0.6385656754793699,0.0,0.5297618659233039,0.013712633876300246,0.015171928899959,0.9038161176946528,44.86969754196095,65.91119735623745,0.8218202651114799,0.5774831303215797,30.85445114043168,10.018511133505331
2,8.0,exp30,0.999,2.3648521774822795,2.882310573985316,0.796159306350802,-1.6000037816795243e-16,0.6499432869469406,0.004886703836244396,0.003092811416011085,1.5800199814791687,205.0454668851785,323.3304154346904,0.9138040442484586,0.6530561248237317,40.94556679388511,11.239328559751074
2,8.0,logn30,0.8,1.091459584853402,1.1577460100612458,0.1628610215155111,0.0,0.4070122156364496,0.2299613433216882,0.5380399885666096,0.42740567282801295,1.5481093934941137,1.8585979132593775,0.23300964130803936,0.13625269160107112,8.431277532670805,4.596282231209425
2,8.0,logn30,0.9,1.1811052494659129,1.292028938935546,0.29260129629802967,0.0,0.3790950035868997,0.13574801844113493,0.31494004896420236,0.43102812388450706,2.456585399265428,3.1752074824680836,0.40107056164397736,0.2260235279065329,13.52172665476032,6.457836957255169
2,8.0,logn30,0.95,1.2848764990919896,1.4445981226360003,0.4194915992280966,0.0,0.3807504699448409,0.08312785210606641,0.17243442960341085,0.4820838407808442,4.249076570962106,5.799305871222713,0.5481990672394248,0.3077659562679823,18.5055403685978,7.942813964461409
2,8.0,logn30,0.97,1.366067260755417,1.5641575311957956,0.5047274672888025,0.0,0.39246976492965935,0.058775761965241584,0.10789082295047678,0.5447707261647303,6.581516319275864,9.268628903303593,0.6374464516210437,0.3606782053240495,22.024838455675262,8.828628149908536
