office,alpha,patience,rule,explore,history,period,hours_run,new_hours,new_plan,failures_per_day,paid_hours_per_day,fitted_family,fitted_mean,fitted_cv,oracle_hours
R32,0.1,logn30,A,True,9,5,265,265,"[37, 52, 28, 18, 18, 37, 47, 28]",25.93,262.2,exp,279.6,1.0,261
R32,0.1,logn30,A,True,9,6,265,265,"[37, 52, 28, 18, 18, 37, 47, 28]",49.63,262.2,exp,254.3,1.0,261
R32,0.1,logn30,A,True,9,7,265,265,"[37, 52, 28, 18, 18, 37, 47, 28]",25.87,262.2,exp,259.3,1.0,261
R32,0.1,logn30,A,True,9,8,265,265,"[37, 52, 28, 18, 18, 37, 47, 28]",31.1,262.2,exp,256.2,1.0,261
R32,0.2,exp30,A,False,0,1,269,214,"[30, 42, 22, 15, 15, 30, 38, 22]",23.83,269.0,exp,29.5,1.0,214
R32,0.2,exp30,A,False,0,2,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",134.8,214.0,exp,29.4,1.0,214
R32,0.2,exp30,A,False,0,3,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",139.53,214.0,exp,30.1,1.0,214
R32,0.2,exp30,A,False,0,4,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",133.33,214.0,exp,30.1,1.0,214
R32,0.2,exp30,A,False,0,5,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",138.93,214.0,exp,30.3,1.0,214
R32,0.2,exp30,A,False,0,6,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",141.97,214.0,exp,30.1,1.0,214
R32,0.2,exp30,A,False,0,7,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",141.3,214.0,exp,30.1,1.0,214
R32,0.2,exp30,A,False,0,8,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",139.5,214.0,exp,30.3,1.0,214
R32,0.2,exp30,A,False,1,1,269,214,"[30, 42, 22, 15, 15, 30, 38, 22]",25.33,269.0,exp,31.0,1.0,214
R32,0.2,exp30,A,False,1,2,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",138.2,214.0,exp,29.8,1.0,214
R32,0.2,exp30,A,False,1,3,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",143.63,214.0,exp,30.0,1.0,214
R32,0.2,exp30,A,False,1,4,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",126.3,214.0,exp,30.0,1.0,214
R32,0.2,exp30,A,False,1,5,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",137.7,214.0,exp,30.0,1.0,214
R32,0.2,exp30,A,False,1,6,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",136.5,214.0,exp,29.9,1.0,214
R32,0.2,exp30,A,False,1,7,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",134.1,214.0,exp,29.9,1.0,214
R32,0.2,exp30,A,False,1,8,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",126.9,214.0,exp,30.0,1.0,214
R32,0.2,exp30,A,False,2,1,269,214,"[30, 42, 22, 15, 15, 30, 38, 22]",26.63,269.0,exp,29.8,1.0,214
R32,0.2,exp30,A,False,2,2,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",134.63,214.0,exp,29.3,1.0,214
R32,0.2,exp30,A,False,2,3,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",147.27,214.0,exp,29.6,1.0,214
R32,0.2,exp30,A,False,2,4,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",142.8,214.0,exp,29.7,1.0,214
R32,0.2,exp30,A,False,2,5,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",140.23,214.0,exp,29.7,1.0,214
R32,0.2,exp30,A,False,2,6,214,214,"[30, 42, 22, 15, 15, 30, 38, 22]",134.23,214.0,exp,29.8,1.0,214
